Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik
1,24,1,28,0,0.5,1,50670,124,237,1
0,51,1,46,0,0.5,0,38927,124,57,0
0,22,1,28,0,0.0,1,38853,26,187,0
1,47,1,15,0,0.5,1,37874,14,199,0
0,23,1,28,1,0.0,1,26408,152,164,0
0,25,1,9,1,0.0,0,2630,152,60,0
0,23,1,10,1,0.0,0,2630,152,194,0
1,33,1,45,1,0.0,0,2630,156,124,1
0,68,1,11,0,0.5,1,17933,124,103,0
1,24,1,3,1,0.0,0,35170,152,191,0
1,75,1,8,0,0.5,1,59057,26,44,0
0,28,1,49,1,0.0,0,31026,152,209,0
1,31,1,29,0,0.0,1,23132,152,233,0
1,21,1,30,0,0.0,1,25642,152,136,0
0,22,1,33,1,0.0,0,37935,152,281,0
0,25,1,8,1,0.0,0,27371,152,99,0
0,50,1,28,0,0.5,1,45458,26,264,0
1,23,1,42,0,0.0,1,31685,152,258,0
0,24,1,32,0,0.0,1,24131,152,163,0
0,24,1,21,1,0.0,0,38307,152,94,0
0,24,1,36,1,0.0,0,29602,152,112,0
0,23,1,12,1,0.0,0,25345,151,31,0
0,24,1,45,0,0.0,0,23051,151,185,0
1,22,1,36,0,0.0,1,32428,152,253,0
1,52,1,28,0,0.5,1,28825,122,131,1
0,23,1,28,1,0.0,0,55858,152,164,0
0,48,1,28,0,0.5,1,40481,26,210,1
0,34,1,7,0,0.5,1,27889,157,254,1
0,34,1,30,0,0.5,1,36421,124,75,0
0,48,1,28,0,0.5,1,24196,26,107,0
1,21,1,28,0,0.5,1,41166,156,106,0
1,43,1,41,1,0.5,0,28521,124,99,0
1,22,1,43,1,0.0,0,47972,152,209,0
1,44,1,6,0,0.5,1,27237,124,43,1
0,39,1,50,1,0.5,0,25661,18,281,0
0,51,1,45,1,0.5,0,21161,26,219,0
1,45,1,28,0,0.5,1,41078,124,17,0
1,70,1,28,1,0.5,0,34849,150,22,0
0,58,1,28,0,0.5,1,42639,124,93,0
1,48,1,50,0,0.5,1,34167,124,88,1
1,26,1,28,1,0.0,0,55760,151,69,0
0,25,1,2,0,0.0,1,35028,152,156,0
1,55,1,26,1,0.5,0,27252,124,40,0
1,20,1,26,1,0.0,0,31671,160,98,0
1,26,1,46,0,0.5,1,2630,156,113,0
1,25,1,28,1,0.0,0,43135,152,63,0
1,26,1,46,0,0.0,1,2630,160,240,0
0,36,1,48,1,0.5,0,2630,4,232,0
1,25,1,16,1,0.0,0,2630,152,18,0
1,36,1,28,0,0.5,1,291169,124,130,0
1,45,1,14,0,1.0,1,44598,26,52,0
0,20,1,36,0,0.0,1,25795,160,148,0
0,24,1,31,0,0.0,0,2630,151,59,0
0,44,1,28,0,0.5,1,48651,26,149,0
0,27,1,11,0,0.0,1,28608,152,145,1
1,59,1,1,0,0.5,1,2630,26,220,1
1,65,1,15,1,0.5,0,40823,26,145,0
1,21,1,11,1,0.0,0,24009,152,137,0
1,60,1,41,1,0.5,0,36518,124,215,0
0,26,1,38,1,0.0,0,28759,152,237,0
0,46,1,28,1,0.5,0,35997,124,200,0
1,28,1,28,0,0.0,1,2630,156,158,0
1,40,1,28,0,0.5,1,34920,157,78,0
0,26,1,50,1,0.0,0,39863,160,131,0
0,22,1,8,1,0.0,0,30653,152,76,0
1,24,1,18,0,0.0,1,2630,160,227,1
1,64,1,12,0,0.5,1,2630,26,234,0
0,70,1,14,1,0.5,0,34943,26,285,0
0,23,1,11,1,0.0,0,38164,152,164,0
0,57,1,5,0,0.5,1,2630,156,61,0
1,74,1,28,1,0.5,0,33009,26,207,0
1,45,1,28,1,0.5,0,50508,124,67,0
0,22,1,30,1,0.0,0,30226,152,26,0
0,24,1,36,1,0.0,0,36523,152,36,0
1,65,1,28,0,0.5,1,2630,157,181,0
1,61,1,39,0,0.5,1,30856,124,132,0
1,75,1,28,0,0.5,1,41376,124,244,0
0,25,1,28,0,0.0,0,43623,152,19,1
1,63,1,28,0,0.5,1,41557,26,168,0
0,39,1,28,0,0.5,1,24505,13,68,0
1,28,1,8,1,0.0,0,35010,152,229,0
1,29,1,28,0,0.5,1,25692,124,270,1
1,24,1,2,1,0.0,0,22282,160,158,0
1,44,1,46,0,0.0,0,2630,1,148,0
1,22,1,26,0,0.0,1,47862,160,71,0
0,37,1,8,0,0.5,1,53297,26,287,1
1,30,1,21,1,0.0,0,31488,152,85,0
0,23,1,3,1,0.0,0,24150,152,104,0
0,35,1,28,0,0.5,1,87901,124,97,0
0,47,1,39,0,0.0,0,2630,1,56,0
0,23,1,29,1,0.0,0,40008,152,213,0
1,54,1,18,1,0.5,1,42947,124,86,0
1,38,1,45,1,0.5,0,29176,26,109,0
0,27,1,27,0,0.0,0,30408,152,234,0
0,22,1,1,0,0.0,1,2630,152,161,0
0,56,1,28,0,0.5,1,44119,55,207,0
1,59,1,48,0,0.5,1,2630,124,297,1
1,45,1,28,0,0.5,1,39701,26,57,0
0,22,1,30,0,0.0,1,24813,152,82,1
1,52,1,0,0,1.0,1,2630,26,266,1
0,39,1,46,0,0.5,1,2630,156,194,0
0,45,1,28,0,0.5,1,2630,122,205,1
1,20,1,10,0,0.0,1,2630,160,230,0
1,55,1,8,0,0.5,1,41273,124,106,0
1,51,1,10,0,0.5,1,24352,124,155,0
1,33,1,28,0,0.5,1,46229,122,150,1
0,26,1,41,1,0.0,0,28489,152,32,0
0,39,1,10,1,0.5,0,39036,152,229,0
1,44,1,28,0,0.5,1,54210,124,106,0
1,27,1,28,1,0.0,0,32371,152,78,0
0,40,1,30,1,0.5,0,22701,152,279,0
0,58,1,28,0,0.5,1,53302,125,247,0
0,26,1,8,1,0.0,0,34896,152,285,0
1,64,1,28,0,0.5,1,25741,124,128,1
1,51,1,28,0,0.5,1,41464,124,74,1
0,26,1,6,0,0.5,1,2630,156,43,0
1,38,1,37,0,0.5,1,24082,26,114,0
0,21,1,50,1,0.0,0,28701,160,22,0
0,64,1,41,1,0.5,0,36910,152,108,0
1,59,1,8,0,0.5,1,37629,124,117,0
0,20,1,50,0,0.0,1,38733,160,226,0
0,48,1,21,0,0.5,1,2630,124,138,0
1,76,1,10,0,0.5,0,41407,26,29,0
1,22,1,28,1,0.0,0,56891,160,67,0
0,56,1,36,0,1.0,1,74633,30,38,0
0,61,1,29,0,0.5,1,33211,124,71,0
1,22,1,8,1,0.0,0,44220,152,205,0
1,60,1,46,1,0.5,0,30974,26,157,0
0,21,1,30,1,0.0,0,29951,160,221,0
1,28,1,2,1,0.0,0,17889,152,122,0
1,50,1,8,1,0.5,0,37473,124,18,0
1,22,1,28,0,0.0,1,30500,152,21,0
0,46,1,18,1,0.5,0,31876,124,251,0
0,22,1,29,0,0.0,1,2630,152,83,1
1,75,1,28,0,0.5,1,40000,124,158,0
1,22,1,18,1,0.0,0,28793,152,244,0
1,44,1,41,0,0.5,1,28431,124,228,1
1,42,1,28,0,0.5,1,43655,26,189,1
0,57,1,8,0,0.5,1,25021,26,130,1
1,24,1,8,0,0.0,1,40351,152,267,0
1,44,1,28,1,0.5,0,47001,26,194,0
1,23,1,15,0,0.0,1,36626,152,27,0
1,64,1,35,0,0.5,1,2630,26,25,0
1,62,1,8,0,0.5,0,55435,7,165,0
0,25,1,37,1,0.0,0,23761,152,176,0
0,46,1,28,0,0.5,1,45601,26,95,0
1,27,1,25,1,0.0,0,39332,152,118,0
1,36,1,38,1,0.5,0,28341,124,22,0
1,23,1,23,1,0.0,0,31471,152,193,0
1,39,1,8,0,0.5,1,33098,124,138,0
0,34,1,28,0,0.5,1,2630,163,225,0
0,22,1,11,1,0.0,0,2630,152,17,0
1,27,1,41,1,0.0,0,19002,152,37,0
1,27,1,41,1,0.0,0,31662,152,213,0
0,21,1,8,0,0.0,0,49376,152,270,0
1,29,1,41,1,0.0,0,34619,152,218,0
0,30,1,41,1,0.0,0,49887,152,258,0
1,59,1,8,1,0.5,0,56235,124,284,0
0,22,1,45,0,0.0,0,2630,152,298,0
1,24,1,8,0,0.0,1,43611,152,16,0
0,34,1,2,0,0.5,1,21339,26,142,0
0,49,1,28,0,0.5,1,2630,157,69,0
1,28,1,17,1,0.0,0,29746,152,246,0
0,77,1,28,0,0.5,0,49338,122,139,0
1,25,1,28,1,0.0,0,37836,152,206,0
1,31,1,8,0,0.5,1,2630,156,85,0
1,57,1,28,0,0.5,1,37909,124,209,0
0,42,1,6,0,0.5,1,25293,157,290,1
1,54,1,28,0,1.0,1,63336,124,141,0
0,25,1,14,1,0.0,0,2630,152,268,0
1,21,1,50,0,0.0,0,31116,160,253,0
1,51,1,3,0,0.5,1,2630,157,88,0
1,71,1,50,0,1.0,1,31877,8,215,0
1,34,1,41,1,0.0,0,35216,152,107,0
1,45,1,28,0,0.5,1,37333,124,101,1
0,29,1,28,0,0.0,1,48516,13,249,0
1,22,1,27,0,0.0,1,25542,152,135,0
1,49,1,28,0,1.0,1,43024,26,82,0
1,25,1,15,0,0.0,0,35537,160,134,0
1,22,1,46,1,0.0,0,33844,152,261,0
1,43,1,48,0,0.5,0,2630,124,289,0
1,35,1,35,0,0.5,1,41466,26,120,1
1,62,1,8,0,0.5,0,39663,26,256,0
1,23,1,22,1,0.0,0,45752,152,109,0
0,35,1,28,0,0.5,1,2630,124,133,0
1,24,1,28,1,0.0,0,29314,152,245,0
0,39,1,8,0,0.5,1,52687,152,265,0
0,29,1,8,1,0.0,0,41426,152,208,0
1,22,1,6,1,0.0,0,38150,152,198,0
1,45,1,28,0,0.5,1,23969,124,272,0
1,21,1,47,0,0.0,0,20812,160,44,0
0,30,1,46,1,0.0,0,33113,152,100,0
0,70,1,28,0,1.0,1,39261,124,130,0
1,30,1,28,1,0.0,0,29663,152,216,0
1,48,1,8,1,0.5,0,26153,124,190,0
0,33,1,41,0,0.0,1,22102,26,37,0
1,22,1,36,1,0.0,0,43938,152,85,0
1,49,1,48,0,0.5,1,2630,26,92,0
1,60,1,37,0,0.5,1,29225,26,280,1
1,23,1,11,0,0.0,1,30516,152,197,0
0,22,1,15,1,0.0,0,27488,152,29,0
0,40,1,39,0,0.5,1,23575,124,283,1
0,28,1,28,1,0.0,0,41208,152,111,0
1,60,1,48,1,0.5,0,2630,120,202,0
1,38,1,29,1,0.5,0,2630,124,110,0
1,52,1,43,0,0.5,1,32019,124,96,0
1,25,1,28,0,0.5,1,2630,156,16,1
1,21,1,46,1,0.0,0,38824,152,57,0
1,29,1,28,1,0.5,0,39607,124,38,0
0,39,1,28,1,0.5,0,37778,26,19,0
1,23,1,25,0,0.0,1,2630,152,31,0
0,30,1,38,0,0.5,0,35318,156,43,0
0,60,1,28,1,0.5,0,41493,26,297,0
0,23,1,45,1,0.0,0,26448,152,259,0
0,26,1,28,0,0.0,1,68083,152,233,0
1,52,1,28,0,0.5,1,42837,30,209,0
0,22,1,17,1,0.0,0,44543,152,200,0
1,22,1,30,0,0.0,1,21852,163,83,0
1,39,1,28,0,0.5,1,30326,124,55,0
1,36,1,8,0,0.5,1,27635,152,26,0
1,30,1,29,1,0.0,0,16168,152,90,0
1,49,1,15,0,0.5,1,37707,26,55,0
0,20,1,36,0,0.0,0,28979,160,45,0
1,69,1,30,0,0.5,0,46892,26,157,0
0,76,1,8,0,0.5,1,21421,124,63,0
0,31,1,47,1,0.0,1,28121,152,189,0
0,34,1,33,0,0.5,1,2630,160,121,0
1,23,1,46,1,0.0,0,36719,152,101,0
1,25,1,47,0,0.0,0,33670,152,95,0
1,27,1,7,1,0.0,0,36358,152,62,0
0,52,1,30,0,0.5,1,25184,26,127,0
1,23,1,27,0,0.0,1,2630,160,164,0
1,48,1,47,1,0.5,0,31512,26,91,0
1,44,1,28,0,0.5,1,47705,124,73,0
1,46,1,36,0,0.5,1,60769,124,174,0
0,21,1,15,1,0.0,0,83572,152,46,0
1,24,1,28,1,0.0,0,39571,152,163,0
1,21,1,3,0,0.0,1,36248,152,204,0
0,25,1,41,1,0.0,0,34793,26,170,0
1,26,1,14,1,0.0,0,23637,152,208,0
1,69,1,28,1,0.5,0,48970,24,185,0
1,23,1,3,1,0.0,0,32821,152,152,0
0,25,1,41,1,0.0,0,38517,152,236,0
0,33,1,8,0,0.5,1,34657,154,93,0
1,21,1,8,1,0.0,0,30966,160,288,0
1,76,1,8,0,0.5,1,32283,156,133,1
1,42,1,50,0,0.5,1,2630,156,282,0
0,59,1,50,1,0.5,0,42717,152,119,0
1,23,1,36,0,0.0,0,33715,151,291,0
0,30,1,41,0,0.0,0,27133,152,159,0
0,23,1,23,1,0.0,0,30950,152,222,0
0,64,1,47,1,0.5,0,43588,26,239,0
0,24,1,32,1,0.0,0,21710,152,141,0
0,24,1,33,1,0.0,0,28235,152,110,0
1,21,1,8,1,0.0,0,38487,160,289,0
0,76,1,11,0,0.5,1,34566,124,235,0
1,52,1,46,0,0.5,1,24960,26,125,0
1,25,1,13,0,0.0,1,18641,152,227,0
0,46,1,28,1,0.5,0,34877,26,273,0
0,23,1,32,1,0.0,0,2630,160,159,0
1,64,1,28,0,0.5,1,43018,26,102,0
1,31,1,46,0,0.0,1,23655,124,60,1
1,30,1,21,1,0.0,0,34663,152,276,0
0,47,1,28,1,0.5,0,36415,26,225,0
1,61,1,28,1,0.5,0,42951,55,51,0
1,25,1,33,1,0.0,0,33218,152,219,0
0,35,1,28,1,0.5,0,30047,152,235,0
0,26,1,3,1,0.0,0,25693,152,203,0
1,22,1,8,1,0.0,0,51083,152,184,0
1,25,1,45,1,0.0,0,25738,152,153,0
1,24,1,24,0,0.0,1,18057,151,109,0
1,79,1,28,0,0.5,1,33335,26,136,0
1,55,1,28,0,0.5,1,32797,157,268,1
0,46,1,28,1,0.5,0,55996,26,269,0
1,40,1,28,0,0.5,1,29164,124,233,1
0,22,1,25,0,0.0,0,38120,152,10,0
0,28,1,10,0,0.0,1,2630,152,164,0
1,34,1,8,0,0.5,0,22856,124,205,0
1,56,1,28,0,0.5,1,63432,26,195,0
1,25,1,15,1,0.0,0,30780,160,117,0
1,52,1,8,0,0.5,1,55909,124,51,0
1,47,1,42,0,0.5,1,2630,156,283,0
0,42,1,28,0,0.5,1,29537,26,101,0
1,67,1,28,0,0.5,1,62452,13,142,1
0,27,1,21,1,0.0,0,35720,152,221,0
1,47,1,8,0,0.5,1,43825,26,175,0
0,48,1,28,0,1.0,1,76293,26,55,1
0,34,1,18,0,0.5,1,40883,26,136,0
0,24,1,41,1,0.0,0,47158,152,61,0
1,38,1,8,1,0.5,0,33132,26,13,0
0,21,1,36,1,0.0,0,49367,152,159,0
1,24,1,26,1,0.0,0,41903,152,76,0
0,24,1,46,1,0.0,0,70224,152,13,0
0,29,1,39,1,0.0,0,36331,152,121,0
1,59,1,46,0,1.0,1,35354,26,152,1
1,53,1,0,0,0.5,1,2630,122,117,0
0,25,1,11,1,0.0,0,18334,152,268,0
1,47,1,47,0,0.5,1,43230,26,195,0
1,33,1,27,0,0.5,1,2630,157,190,0
1,49,1,3,0,0.5,1,42486,124,238,1
1,33,1,30,0,0.0,1,24886,152,23,1
1,80,1,41,1,0.5,0,21794,26,270,0
1,26,1,28,1,0.0,0,48095,152,201,0
1,46,1,35,1,0.5,0,31014,26,172,0
1,22,1,29,0,0.0,1,31526,152,227,1
1,40,1,29,0,0.5,1,31181,124,61,1
0,55,1,28,0,1.0,1,37577,122,109,0
0,20,1,16,0,0.0,0,2630,160,117,0
0,53,1,45,1,0.5,0,24641,152,176,0
0,66,1,33,0,0.5,1,2630,124,133,0
0,30,1,10,1,0.0,0,25183,152,115,0
1,71,1,45,0,0.5,1,26013,124,117,1
0,51,1,28,0,0.5,1,33284,124,58,1
1,23,1,29,1,0.0,0,26532,152,288,0
0,20,1,3,1,0.0,0,2630,160,230,0
1,46,1,8,0,0.5,1,37713,26,99,0
0,48,1,28,0,0.5,1,39113,124,242,0
1,54,1,48,1,0.5,0,2630,15,271,0
0,49,1,39,0,0.5,1,2630,26,275,0
1,44,1,46,0,0.5,1,28275,26,274,0
0,25,1,11,0,0.0,1,2630,152,189,1
1,29,1,14,1,0.0,0,21007,152,238,0
0,29,1,28,0,0.0,1,34873,26,293,0
0,31,1,17,0,0.0,1,2630,124,142,0
1,44,1,28,1,0.5,0,2630,124,186,0
0,36,1,33,0,0.5,1,2630,156,21,0
0,64,1,45,1,0.5,0,22844,26,83,0
0,23,1,30,1,0.0,0,28052,152,92,0
0,25,1,28,1,0.0,0,33192,152,244,0
0,48,1,28,0,0.5,1,39008,26,260,0
0,24,1,9,0,0.0,1,34842,152,33,0
0,24,1,21,1,0.0,0,27104,152,271,0
1,23,1,41,1,0.0,1,42483,152,54,0
1,71,1,28,0,0.5,0,62005,24,38,0
0,27,1,41,1,0.0,0,29660,152,126,0
1,57,1,28,0,0.5,1,26141,29,208,0
1,79,1,25,1,0.5,0,22861,25,34,0
1,52,1,23,1,0.5,0,18935,26,64,0
0,23,1,11,1,0.0,0,22400,160,197,0
0,29,1,13,0,0.5,1,25711,154,115,0
1,21,1,28,0,0.5,1,46998,26,147,0
0,22,1,15,0,0.0,0,26043,152,58,0
1,20,1,36,0,0.0,1,29359,160,54,0
0,23,1,30,1,0.0,0,31131,152,204,0
0,27,1,40,1,0.0,0,28441,152,196,0
1,34,1,8,1,0.5,0,2630,124,133,0
0,24,1,29,1,0.0,0,31393,152,100,0
1,26,1,41,1,0.0,0,38390,152,256,0
0,38,1,28,0,0.5,1,28352,157,174,0
1,56,1,28,0,0.5,1,44581,26,161,0
0,22,1,11,0,0.0,1,40419,152,180,0
0,30,1,28,1,0.0,0,31445,152,266,0
1,64,1,28,0,1.0,1,38560,122,100,0
1,41,1,35,1,0.5,0,2630,160,260,0
1,57,1,28,0,0.5,1,25058,163,93,0
0,67,1,50,1,0.5,1,2630,26,180,0
1,21,1,15,0,0.0,1,33241,160,257,0
1,69,1,28,0,0.5,1,39731,26,48,0
0,21,1,8,1,0.0,0,45496,160,138,0
1,21,1,48,1,0.0,0,2630,160,88,0
0,34,1,40,0,0.5,0,2630,152,271,0
1,52,1,28,0,0.5,1,42017,26,229,0
0,24,1,18,0,0.0,0,2630,152,127,0
0,37,1,28,0,0.5,1,27672,124,274,0
0,25,1,36,0,0.0,0,44825,152,127,0
0,23,1,41,1,0.0,0,22685,160,113,0
0,44,1,28,1,0.5,0,70775,122,256,0
1,44,1,14,1,0.5,0,28349,26,138,0
0,49,1,29,0,0.5,1,2630,157,179,1
1,40,1,28,0,0.5,1,43045,47,261,0
1,35,1,45,1,0.5,0,20875,124,203,0
0,24,1,28,1,0.0,0,37080,152,138,0
0,22,1,2,0,0.0,1,28691,160,109,0
1,29,1,28,1,0.0,0,29601,152,48,0
0,25,1,9,1,0.0,0,23638,152,119,0
1,21,1,11,0,0.0,1,41297,156,131,1
0,23,1,33,1,0.0,0,47901,152,210,0
0,23,1,11,1,0.0,0,22316,152,264,0
0,50,1,28,0,1.0,1,2630,26,180,0
1,56,1,8,0,0.5,0,35456,7,267,0
1,55,1,46,1,0.5,0,39775,124,218,0
1,41,1,46,0,0.5,1,2630,150,296,1
1,43,1,46,1,0.5,0,21950,156,164,0
0,21,1,36,1,0.0,0,25669,152,284,0
1,61,1,28,0,1.0,1,51363,124,166,1
0,25,1,2,0,0.0,1,31397,152,168,0
1,43,1,24,0,0.5,1,2630,156,258,0
0,22,1,46,0,0.0,1,36863,152,131,0
1,24,1,28,1,0.0,0,72379,152,67,0
0,68,1,28,0,0.5,1,41264,122,105,0
0,57,1,28,0,1.0,1,71340,3,227,1
1,69,1,28,1,0.5,0,38722,26,234,0
0,24,1,14,1,0.0,0,24189,160,133,0
1,21,1,8,0,0.0,0,2630,160,144,0
1,44,1,28,0,0.5,0,2630,13,271,0
1,25,1,6,1,0.0,0,22520,152,90,0
0,32,1,26,1,0.5,0,22130,124,115,0
1,56,1,28,0,0.5,1,44425,25,231,1
0,24,1,29,1,0.0,0,23916,152,61,0
1,59,1,3,0,0.5,1,2630,157,216,0
1,24,1,29,1,0.0,0,23894,152,148,0
0,20,1,8,1,0.0,0,40130,160,238,0
1,61,1,38,1,0.5,0,2630,26,194,0
1,38,1,45,0,0.5,0,18713,108,266,0
0,32,1,28,1,0.5,0,37724,124,196,0
0,44,1,28,0,0.5,0,23614,26,151,0
0,21,1,21,0,0.0,1,25560,152,170,0
0,53,1,29,0,0.5,1,42759,124,34,1
0,63,1,46,0,0.5,1,2630,157,292,0
0,46,1,2,0,0.5,1,34835,124,240,0
0,30,1,28,1,0.0,0,55895,152,92,0
0,23,1,29,1,0.0,0,28231,152,76,0
1,32,1,41,0,0.0,1,33534,124,222,0
1,28,1,5,0,0.5,1,2630,157,143,1
1,21,1,8,0,0.0,1,33914,152,14,0
1,66,1,28,0,0.5,0,29254,25,24,0
1,26,1,10,1,0.0,1,23661,152,160,0
0,47,1,46,0,1.0,1,31134,26,117,0
1,43,1,28,1,0.5,0,38633,124,241,0
1,47,1,8,0,0.5,1,41805,124,262,0
1,26,1,13,0,0.0,0,14158,152,37,0
0,25,1,28,1,0.0,0,40821,152,38,0
1,32,1,28,1,0.0,0,40831,152,183,0
1,49,1,33,0,0.5,1,31870,154,120,1
0,30,1,15,0,0.0,1,2630,152,227,0
0,61,1,28,0,0.5,1,37739,26,200,0
0,63,1,3,0,0.5,1,2630,26,161,0
0,71,1,41,1,0.5,1,29054,124,20,0
0,46,1,35,0,0.5,1,2630,156,169,0
1,29,1,41,1,0.0,0,56832,152,107,0
1,29,1,21,1,0.0,0,25848,152,182,0
0,54,1,28,0,0.5,1,41259,152,278,0
1,72,1,28,1,0.5,0,64722,26,295,0
0,24,1,8,1,0.0,0,51968,152,64,0
0,60,1,28,1,0.5,0,31082,26,253,0
1,59,1,18,0,0.5,1,27919,124,254,0
1,25,1,28,1,0.0,0,34230,152,285,0
0,56,1,28,0,0.5,1,2630,26,153,0
0,45,1,28,0,0.5,1,2630,157,112,1
1,62,1,28,1,0.5,0,36822,157,208,0
0,25,1,28,0,0.0,1,34594,124,180,1
0,24,1,41,1,0.0,0,27517,152,19,0
1,45,1,29,0,1.0,1,2630,124,275,1
0,38,1,50,1,0.5,0,30316,152,91,0
1,37,1,21,0,0.5,1,2630,156,291,0
1,44,1,50,0,0.5,1,2630,124,286,0
0,25,1,28,0,0.0,1,41213,152,171,0
1,48,1,11,0,0.5,1,27923,124,268,0
0,56,1,28,0,0.5,1,51932,124,210,1
1,69,1,28,1,0.5,0,80960,122,123,0
1,23,1,8,1,0.0,0,21419,160,20,0
0,57,1,48,1,0.5,0,2630,26,137,0
0,25,1,28,1,0.0,0,57480,152,69,0
0,22,1,28,1,0.0,0,44528,152,59,0
1,43,1,8,1,0.5,0,50697,124,259,0
1,42,1,28,0,0.5,1,42762,124,70,0
1,43,1,8,0,0.5,1,43338,124,87,0
1,51,1,28,0,0.5,0,46421,13,124,0
0,25,1,16,1,0.0,0,19413,152,57,0
1,49,1,41,1,0.5,0,2630,109,60,0
1,50,1,36,0,0.5,1,33683,14,121,0
0,24,1,37,1,0.0,0,31975,152,243,0
0,27,1,28,1,0.0,0,39377,152,126,0
0,66,1,28,0,0.5,1,44115,26,126,1
1,39,1,27,0,0.5,1,2630,124,160,1
0,21,1,21,0,0.0,1,2630,160,230,0
0,21,1,15,1,0.0,0,34822,152,135,0
1,28,1,27,0,0.0,1,2630,152,228,0
1,30,1,30,1,0.0,0,28813,152,70,0
0,25,1,9,1,0.0,0,34985,152,242,0
1,21,1,30,0,0.0,1,26668,152,12,0
0,20,1,15,0,0.0,1,24432,160,299,0
0,42,1,28,0,0.5,1,63231,26,124,1
0,50,1,28,0,0.5,1,38198,26,248,0
1,27,1,36,1,0.0,0,34090,152,227,0
1,48,1,46,0,0.5,1,38729,26,192,0
1,23,1,43,1,0.0,0,31085,152,78,0
0,23,1,45,0,0.0,1,25805,152,176,0
0,21,1,8,1,0.0,0,31695,160,241,0
1,31,1,39,1,0.0,0,25997,152,145,0
0,25,1,13,1,0.5,1,23477,124,228,0
0,54,1,28,0,0.5,1,46068,124,174,0
1,25,1,34,1,0.0,0,28342,152,191,0
1,61,1,28,0,0.5,0,43703,26,137,0
0,23,1,17,1,0.0,0,2630,26,46,0
1,23,1,15,1,0.0,0,28532,152,82,0
1,45,1,28,0,0.5,1,28920,124,152,1
1,54,1,31,0,1.0,1,2630,9,37,0
1,75,1,8,1,0.5,0,35782,124,21,0
1,24,1,41,1,0.0,0,31042,152,123,0
0,24,1,41,1,0.0,0,33913,152,238,0
1,44,1,28,0,1.0,1,40564,26,14,0
1,25,1,15,0,0.0,1,39594,152,150,0
1,25,1,25,1,0.0,0,32897,152,210,0
1,44,1,28,0,0.5,1,28313,124,86,0
1,42,1,30,1,0.5,0,2630,124,55,0
1,63,1,20,1,0.5,0,2630,26,45,0
0,27,1,50,1,0.0,0,36358,152,66,0
1,25,1,43,1,0.0,0,26564,152,17,0
0,37,1,46,0,0.5,1,26594,26,276,0
1,63,1,28,0,0.5,1,44808,124,101,1
1,29,1,8,0,0.0,1,29245,152,159,0
1,46,1,28,0,1.0,1,26803,44,225,0
1,42,1,28,1,0.5,0,29773,124,262,0
0,23,1,8,1,0.0,0,58091,152,89,0
1,50,1,46,0,0.5,1,25984,124,108,0
1,60,1,15,1,0.5,0,2630,160,65,0
0,21,1,12,1,0.0,0,23293,160,20,0
1,25,1,37,0,0.0,1,26866,152,256,0
1,28,1,28,1,0.0,0,64750,152,201,0
1,28,1,14,0,0.0,0,2630,152,107,0
1,60,1,28,0,1.0,1,26398,55,84,0
0,51,1,35,0,0.5,1,37068,124,54,0
1,44,1,46,0,0.5,1,28650,155,197,1
1,63,1,8,0,0.5,1,90216,124,166,0
0,23,1,28,0,0.0,0,2630,1,96,0
0,32,1,28,0,0.5,1,27390,154,161,0
1,71,1,28,0,0.5,1,38702,61,149,0
0,24,1,23,1,0.0,0,30140,152,295,0
0,79,1,8,1,0.5,0,39647,124,218,0
1,71,1,28,1,0.5,0,41179,30,110,0
0,34,1,28,0,0.5,1,31730,124,273,1
0,26,1,36,0,0.0,1,28478,152,107,0
1,26,1,46,1,0.0,0,30070,152,229,0
0,29,1,32,0,0.0,0,24879,152,196,0
1,51,1,28,1,0.5,0,40778,26,215,0
1,49,1,16,0,0.5,1,30389,26,255,0
1,23,1,10,1,0.0,0,35961,152,103,0
0,23,1,42,1,0.0,0,26995,160,193,0
0,51,1,3,0,0.5,0,20074,124,114,0
0,48,1,28,1,0.5,1,55972,26,163,0
1,32,1,8,0,0.0,1,2630,154,163,0
1,23,1,11,0,0.0,0,32049,152,19,1
1,23,1,47,0,0.0,1,36455,152,226,1
1,44,1,8,0,0.5,1,40093,124,289,0
0,57,1,28,0,0.5,1,26893,26,56,1
0,28,1,30,1,0.0,0,33149,152,126,0
0,74,1,28,1,0.5,0,53161,124,57,0
1,22,1,50,1,0.0,0,35387,152,54,0
1,29,1,10,1,0.0,0,25718,152,54,0
1,51,1,11,0,0.5,0,2630,26,175,0
0,46,1,28,0,0.5,1,42787,26,35,1
1,25,1,28,0,0.0,1,62175,124,153,0
1,28,1,8,1,0.0,0,38593,152,19,0
1,54,1,35,0,0.5,1,38100,26,113,0
0,34,1,28,0,0.5,1,47138,124,174,0
1,21,1,12,0,0.0,1,25639,160,294,0
0,24,1,41,1,0.0,0,24402,152,103,0
1,47,1,11,0,0.5,1,2630,157,167,0
1,24,1,28,0,0.0,1,64995,26,201,0
1,56,1,28,1,0.5,0,31862,29,162,0
0,25,1,15,1,0.0,0,26509,152,240,0
1,67,1,23,0,0.5,1,2630,157,107,0
0,24,1,28,1,0.0,0,28036,152,108,0
1,52,1,8,1,0.5,0,25549,152,139,0
0,44,1,28,0,0.5,1,41379,26,290,1
